timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,smooth_accel_x,smooth_accel_y,smooth_accel_z,smooth_gyro_x,smooth_gyro_y,smooth_gyro_z,smooth_mag_x,smooth_mag_y,smooth_mag_z
4.71E+12,0.22982788,3.2201233,9.705368,-0.2985382,-0.29748535,-0.05317688,18.492126,6.678772,-51.57776,,0.072510402,3.121492187,9.506886783,-0.251960877,-0.312597669,-0.079026548,18.49176342,6.679820185,-51.57308261
4.71E+12,0.45700073,3.4045258,9.814377,-0.34754944,-0.25120544,-0.030548096,18.492126,6.678772,-51.57776,,0.264755566,3.263008994,9.660631892,-0.299755158,-0.281901555,-0.054787322,18.49194471,6.679296093,-51.5754213
4.71E+12,0.668808,3.4696045,9.92215,-0.3895111,-0.19673157,-0.018218994,18.492126,6.678772,-51.57776,,0.466781783,3.366306747,9.791390946,-0.344633129,-0.239316562,-0.036503158,18.49203535,6.679034046,-51.57659065
4.71E+12,0.8415375,3.5808868,10.033936,-0.42268372,-0.14178467,-0.019241333,19.856262,7.3623657,-51.24359,,0.654159641,3.473596773,9.912663473,-0.383658425,-0.190550616,-0.027872245,19.17414868,7.020699873,-51.41009033
4.71E+12,0.7928467,3.623169,10.090347,-0.4468689,-0.09738159,-0.032791138,19.856262,7.3623657,-51.24359,,0.723503171,3.548382887,10.00150524,-0.415263662,-0.143966103,-0.030331692,19.51520534,7.191532787,-51.32684016
4.71E+12,0.7591553,3.615448,10.074783,-0.4644165,-0.06121826,-0.061294556,19.856262,7.3623657,-51.24359,,0.741329235,3.581915443,10.03814412,-0.439840081,-0.102592182,-0.045813124,19.68573367,7.276949243,-51.28521508
4.71E+12,0.6404877,3.527771,10.149704,-0.47052002,-0.039108276,-0.09068298,19.856262,7.3623657,-51.24359,,0.690908468,3.554843222,10.09392406,-0.455180051,-0.070850229,-0.068248052,19.77099783,7.319657472,-51.26440254
4.71E+12,0.52612305,3.4278107,10.180145,-0.4654541,-0.031539917,-0.11985779,17.289734,6.5063477,-51.411438,,0.608515759,3.491326961,10.13703453,-0.460317075,-0.051195073,-0.094052921,18.53036592,6.913002586,-51.33792027
4.71E+12,0.34588623,3.320877,10.187576,-0.44909668,-0.04273987,-0.14608765,17.289734,6.5063477,-51.411438,,0.477200994,3.40610198,10.16230526,-0.454706878,-0.046967471,-0.120070285,17.91004996,6.709675143,-51.37467914
4.71E+12,0.13703918,3.2056274,10.144165,-0.42303467,-0.061035156,-0.16577148,17.289734,6.5063477,-51.411438,,0.307120087,3.30586469,10.15323513,-0.438870774,-0.054001314,-0.142920883,17.59989198,6.608011421,-51.39305857
4.71E+12,-0.014556885,3.1459808,10.013229,-0.39727783,-0.08227539,-0.17504883,17.289734,6.5063477,-51.411438,,0.146281601,3.225922745,10.08323207,-0.418074302,-0.068138352,-0.158984856,17.44481299,6.557179561,-51.40224828
4.71E+12,-0.11961365,3.1284943,10.017761,-0.3703308,-0.10227966,-0.17097473,17.304993,6.5063477,-51.379395,,0.013333976,3.177208523,10.05049653,-0.394202551,-0.085209006,-0.164979793,17.37490299,6.53176363,-51.39082164
4.71E+12,-0.16397095,3.1666412,10.032684,-0.34680176,-0.11810303,-0.15698242,17.304993,6.5063477,-51.379395,,-0.075318487,3.171924861,10.04159027,-0.370502155,-0.101656018,-0.160981107,17.339948,6.519055665,-51.38510832
4.71E+12,-0.072006226,3.1960602,10.02594,-0.32112122,-0.13070679,-0.13908386,17.304993,6.5063477,-51.379395,,-0.073662357,3.183992531,10.03376513,-0.345811688,-0.116181404,-0.150032483,17.3224705,6.512701683,-51.38225166
4.71E+12,0.03302002,3.2402344,9.965363,-0.29244995,-0.138443,-0.11723328,17.304993,6.5063477,-51.379395,,-0.020321168,3.212113465,9.999564067,-0.319130819,-0.127312202,-0.133632882,17.31373175,6.509524691,-51.38082333
4.71E+12,0.0973053,3.2376862,9.895142,-0.26055908,-0.14242554,-0.09625244,17.713928,6.6314697,-50.750732,,0.038492066,3.224899833,9.947353033,-0.289844949,-0.134868871,-0.114942661,17.51382987,6.570497196,-51.06577767
4.71E+12,0.18348694,3.2068787,9.819687,-0.22592163,-0.14186096,-0.07673645,17.713928,6.6314697,-50.750732,,0.110989503,3.215889266,9.883520017,-0.25788329,-0.138364915,-0.095839555,17.61387894,6.600983448,-50.90825483
4.71E+12,0.272583,3.198532,9.637421,-0.18536377,-0.13565063,-0.057266235,17.713928,6.6314697,-50.750732,,0.191786251,3.207210633,9.760470508,-0.22162353,-0.137007773,-0.076552895,17.66390347,6.616226574,-50.82949342
